"","no","id","l1","l2","l3","l4","l5","slope","pow"
"607",5,6,0,0,0,0,0,10.4,0
"608",6,6,0,0,0,0,0,20.8,0
"609",7,6,0,0,0,0,0,41.6,0
"610",1,6,0,0,0,0,0,0.52,0
"611",2,6,0,0,0,0,0,1.04,0
"612",3,6,0,0,0,0,0,2.08,0
"613",4,6,0,0,0,0,0,5.2,0
"614",5,6,0,0,0,0,0,10.4,0
"615",6,6,0,0,0,0,0,20.8,0
"616",7,6,0,0,0,0,0,41.6,0
"617",1,6,0,0,0,0,0,0.52,0
"618",2,6,0,0,0,0,0,1.04,0
"619",3,6,0,0,0,0,0,2.08,0
"620",4,6,0,0,0,0,0,5.2,0
"621",5,6,0,0,0,0,0,10.4,0
"622",6,6,0,0,0,0,0,20.8,0
"623",7,6,0,0,0,0,0,41.6,0
"624",1,6,0,0,0,0,0,0.52,0
"625",2,6,0,0,0,0,0,1.04,0
"626",3,6,0,0,0,0,0,2.08,0
"627",4,6,0,0,0,0,0,5.2,0
"628",5,6,0,0,0,0,0,10.4,0
"629",6,6,0,0,0,0,0,20.8,0
"630",7,6,0,0,0,0,0,41.6,0
"631",1,7,0,0,0,0,0,0.52,0
"632",2,7,0,0,0,0,0,1.04,0
"633",3,7,0,0,0,0,0,2.08,0
"634",4,7,0,0,0,0,0,5.2,0
"635",5,7,0,0,0,0,0,10.4,0
"636",6,7,0,0,0,0,0,20.8,0
"637",7,7,0,0,0,0,0,41.6,0
"638",1,7,0,0,0,0,0,0.52,0
"639",2,7,0,0,0,0,0,1.04,0
"640",3,7,0,0,0,0,0,2.08,0
"641",4,7,0,0,0,0,0,5.2,0
"642",5,7,0,0,0,0,0,10.4,0
"643",6,7,0,0,0,0,0,20.8,0
"644",7,7,0,0,0,0,0,41.6,0
"645",1,7,0,0,0,0,0,0.52,0
"646",2,7,0,0,0,0,0,1.04,0
"647",3,7,0,0,0,0,0,2.08,0
"648",4,7,0,0,0,0,0,5.2,0
"649",5,7,0,0,0,0,0,10.4,0
"650",6,7,0,0,0,0,0,20.8,0
"651",7,7,0,0,0,0,0,41.6,0
"652",1,7,0,0,0,0,0,0.52,0
"653",2,7,0,0,0,0,0,1.04,0
"654",3,7,0,0,0,0,0,2.08,0
"655",4,7,0,0,0,0,0,5.2,0
"656",5,7,0,0,0,0,0,10.4,0
"657",6,7,0,0,0,0,0,20.8,0
"658",7,7,0,0,0,0,0,41.6,0
"659",1,7,0,0,0,0,0,0.52,0
"660",2,7,0,0,0,0,0,1.04,0
"661",3,7,0,0,0,0,0,2.08,0
"662",4,7,0,0,0,0,0,5.2,0
"663",5,7,0,0,0,0,0,10.4,0
"664",6,7,0,0,0,0,0,20.8,0
"665",7,7,0,0,0,0,0,41.6,0
"666",1,7,0,0,0,0,0,0.52,0
"667",2,7,0,0,0,0,0,1.04,0
"668",3,7,0,0,0,0,0,2.08,0
"669",4,7,0,0,0,0,0,5.2,0
"670",5,7,0,0,0,0,0,10.4,0
"671",6,7,0,0,0,0,0,20.8,0
"672",7,7,0,0,0,0,0,41.6,0
"673",1,7,0,0,0,0,0,0.52,0
"674",2,7,0,0,0,0,0,1.04,0
"675",3,7,0,0,0,0,0,2.08,0
"676",4,7,0,0,0,0,0,5.2,0
"677",5,7,0,0,0,0,0,10.4,0
"678",6,7,0,0,0,0,0,20.8,0
"679",7,7,0,0,0,0,0,41.6,0
"680",1,7,0,0,0,0,0,0.52,0
"681",2,7,0,0,0,0,0,1.04,0
"682",3,7,0,0,0,0,0,2.08,0
"683",4,7,0,0,0,0,0,5.2,0
"684",5,7,0,0,0,0,0,10.4,0
"685",6,7,0,0,0,0,0,20.8,0
"686",7,7,0,0,0,0,0,41.6,0
"687",1,7,0,0,0,0,0,0.52,0
"688",2,7,0,0,0,0,0,1.04,0
"689",3,7,0,0,0,0,0,2.08,0
"690",4,7,0,0,0,0,0,5.2,0
"691",5,7,0,0,0,0,0,10.4,0
"692",6,7,0,0,0,0,0,20.8,0
"693",7,7,0,0,0,0,0,41.6,0
"694",1,7,0,0,0,0,0,0.52,0
"695",2,7,0,0,0,0,0,1.04,0
"696",3,7,0,0,0,0,0,2.08,0
"697",4,7,0,0,0,0,0,5.2,0
"698",5,7,0,0,0,0,0,10.4,0
"699",6,7,0,0,0,0,0,20.8,0
"700",7,7,0,0,0,0,0,41.6,0
"701",1,7,0,0,0,0,0,0.52,0
"702",2,7,0,0,0,0,0,1.04,0
"703",3,7,0,0,0,0,0,2.08,0
"704",4,7,0,0,0,0,0,5.2,0
"705",5,7,0,0,0,0,0,10.4,0
"706",6,7,0,0,0,0,0,20.8,0
"707",7,7,0,0,0,0,0,41.6,0
"708",1,7,0,0,0,0,0,0.52,0
"709",2,7,0,0,0,0,0,1.04,0
"710",3,7,0,0,0,0,0,2.08,0
"711",4,7,0,0,0,0,0,5.2,0
"712",5,7,0,0,0,0,0,10.4,0
"713",6,7,0,0,0,0,0,20.8,0
"714",7,7,0,0,0,0,0,41.6,0
"715",1,7,0,0,0,0,0,0.52,0
"716",2,7,0,0,0,0,0,1.04,0
"717",3,7,0,0,0,0,0,2.08,0
"718",4,7,0,0,0,0,0,5.2,0
"719",5,7,0,0,0,0,0,10.4,0
"720",6,7,0,0,0,0,0,20.8,0
"721",7,7,0,0,0,0,0,41.6,0
"722",1,7,0,0,0,0,0,0.52,0
"723",2,7,0,0,0,0,0,1.04,0
"724",3,7,0,0,0,0,0,2.08,0
"725",4,7,0,0,0,0,0,5.2,0
"726",5,7,0,0,0,0,0,10.4,0
"727",6,7,0,0,0,0,0,20.8,0
"728",7,7,0,0,0,0,0,41.6,0
"729",1,7,0,0,0,0,0,0.52,0
"730",2,7,0,0,0,0,0,1.04,0
"731",3,7,0,0,0,0,0,2.08,0
"732",4,7,0,0,0,0,0,5.2,0
"733",5,7,0,0,0,0,0,10.4,0
"734",6,7,0,0,0,0,0,20.8,0
"735",7,7,0,0,0,0,0,41.6,0
"736",1,8,0,0,0,0,0,0.52,0
"737",2,8,0,0,0,0,0,1.04,0
"738",3,8,0,0,0,0,0,2.08,0
"739",4,8,0,0,0,0,0,5.2,0
"740",5,8,0,0,0,0,0,10.4,0
"741",6,8,0,0,0,0,0,20.8,0
"742",7,8,0,0,0,0,0,41.6,0
"743",1,8,0,0,0,0,0,0.52,0
"744",2,8,0,0,0,0,0,1.04,0
"745",3,8,0,0,0,0,0,2.08,0
"746",4,8,0,0,0,0,0,5.2,0
"747",5,8,0,0,0,0,0,10.4,0
"748",6,8,0,0,0,0,0,20.8,0
"749",7,8,0,0,0,0,0,41.6,0
"750",1,8,0,0,0,0,0,0.52,0
"751",2,8,0,0,0,0,0,1.04,0
"752",3,8,0,0,0,0,0,2.08,0
"753",4,8,0,0,0,0,0,5.2,0
"754",5,8,0,0,0,0,0,10.4,0
"755",6,8,0,0,0,0,0,20.8,0
"756",7,8,0,0,0,0,0,41.6,0
"757",1,8,0,0,0,0,0,0.52,0
"758",2,8,0,0,0,0,0,1.04,0
"759",3,8,0,0,0,0,0,2.08,0
"760",4,8,0,0,0,0,0,5.2,0
"761",5,8,0,0,0,0,0,10.4,0
"762",6,8,0,0,0,0,0,20.8,0
"763",7,8,0,0,0,0,0,41.6,0
"764",1,8,0,0,0,0,0,0.52,0
"765",2,8,0,0,0,0,0,1.04,0
"766",3,8,0,0,0,0,0,2.08,0
"767",4,8,0,0,0,0,0,5.2,0
"768",5,8,0,0,0,0,0,10.4,0
"769",6,8,0,0,0,0,0,20.8,0
"770",7,8,0,0,0,0,0,41.6,0
"771",1,8,0,0,0,0,0,0.52,0
"772",2,8,0,0,0,0,0,1.04,0
"773",3,8,0,0,0,0,0,2.08,0
"774",4,8,0,0,0,0,0,5.2,0
"775",5,8,0,0,0,0,0,10.4,0
"776",6,8,0,0,0,0,0,20.8,0
"777",7,8,0,0,0,0,0,41.6,0
"778",1,8,0,0,0,0,0,0.52,0
"779",2,8,0,0,0,0,0,1.04,0
"780",3,8,0,0,0,0,0,2.08,0
"781",4,8,0,0,0,0,0,5.2,0
"782",5,8,0,0,0,0,0,10.4,0
"783",6,8,0,0,0,0,0,20.8,0
"784",7,8,0,0,0,0,0,41.6,0
"785",1,8,0,0,0,0,0,0.52,0
"786",2,8,0,0,0,0,0,1.04,0
"787",3,8,0,0,0,0,0,2.08,0
"788",4,8,0,0,0,0,0,5.2,0
"789",5,8,0,0,0,0,0,10.4,0
"790",6,8,0,0,0,0,0,20.8,0
"791",7,8,0,0,0,0,0,41.6,0
"792",1,8,0,0,0,0,0,0.52,0
"793",2,8,0,0,0,0,0,1.04,0
"794",3,8,0,0,0,0,0,2.08,0
"795",4,8,0,0,0,0,0,5.2,0
"796",5,8,0,0,0,0,0,10.4,0
"797",6,8,0,0,0,0,0,20.8,0
"798",7,8,0,0,0,0,0,41.6,0
"799",1,8,0,0,0,0,0,0.52,0
"800",2,8,0,0,0,0,0,1.04,0
"801",3,8,0,0,0,0,0,2.08,0
"802",4,8,0,0,0,0,0,5.2,0
"803",5,8,0,0,0,0,0,10.4,0
"804",6,8,0,0,0,0,0,20.8,0
"805",7,8,0,0,0,0,0,41.6,0
"806",1,8,0,0,0,0,0,0.52,0
"807",2,8,0,0,0,0,0,1.04,0
"808",3,8,0,0,0,0,0,2.08,0
"809",4,8,0,0,0,0,0,5.2,0
"810",5,8,0,0,0,0,0,10.4,0
"811",6,8,0,0,0,0,0,20.8,0
"812",7,8,0,0,0,0,0,41.6,0
"813",1,8,0,0,0,0,0,0.52,0
"814",2,8,0,0,0,0,0,1.04,0
"815",3,8,0,0,0,0,0,2.08,0
"816",4,8,0,0,0,0,0,5.2,0
"817",5,8,0,0,0,0,0,10.4,0
"818",6,8,0,0,0,0,0,20.8,0
"819",7,8,0,0,0,0,0,41.6,0
"820",1,8,0,0,0,0,0,0.52,0
"821",2,8,0,0,0,0,0,1.04,0
"822",3,8,0,0,0,0,0,2.08,0
"823",4,8,0,0,0,0,0,5.2,0
"824",5,8,0,0,0,0,0,10.4,0
"825",6,8,0,0,0,0,0,20.8,0
"826",7,8,0,0,0,0,0,41.6,0
"827",1,8,0,0,0,0,0,0.52,0
"828",2,8,0,0,0,0,0,1.04,0
"829",3,8,0,0,0,0,0,2.08,0
"830",4,8,0,0,0,0,0,5.2,0
"831",5,8,0,0,0,0,0,10.4,0
"832",6,8,0,0,0,0,0,20.8,0
"833",7,8,0,0,0,0,0,41.6,0
"834",1,8,0,0,0,0,0,0.52,0
"835",2,8,0,0,0,0,0,1.04,0
"836",3,8,0,0,0,0,0,2.08,0
"837",4,8,0,0,0,0,0,5.2,0
"838",5,8,0,0,0,0,0,10.4,0
"839",6,8,0,0,0,0,0,20.8,0
"840",7,8,0,0,0,0,0,41.6,0
"841",1,9,0,0,0,0,0,0.52,0
"842",2,9,0,0,0,0,0,1.04,0
"843",3,9,0,0,0,0,0,2.08,0
"844",4,9,0,0,0,0,0,5.2,0
"845",5,9,0,0,0,0,0,10.4,0
"846",6,9,0,0,0,0,0,20.8,0
"847",7,9,0,0,0,0,0,41.6,0
"848",1,9,0,0,0,0,0,0.52,0
"849",2,9,0,0,0,0,0,1.04,0
"850",3,9,0,0,0,0,0,2.08,0
"851",4,9,0,0,0,0,0,5.2,0
"852",5,9,0,0,0,0,0,10.4,0
"853",6,9,0,0,0,0,0,20.8,0
"854",7,9,0,0,0,0,0,41.6,0
"855",1,9,0,0,0,0,0,0.52,0
"856",2,9,0,0,0,0,0,1.04,0
"857",3,9,0,0,0,0,0,2.08,0
"858",4,9,0,0,0,0,0,5.2,0
"859",5,9,0,0,0,0,0,10.4,0
"860",6,9,0,0,0,0,0,20.8,0
"861",7,9,0,0,0,0,0,41.6,0
"862",1,9,0,0,0,0,0,0.52,0
"863",2,9,0,0,0,0,0,1.04,0
"864",3,9,0,0,0,0,0,2.08,0
"865",4,9,0,0,0,0,0,5.2,0
"866",5,9,0,0,0,0,0,10.4,0
"867",6,9,0,0,0,0,0,20.8,0
"868",7,9,0,0,0,0,0,41.6,0
"869",1,9,0,0,0,0,0,0.52,0
"870",2,9,0,0,0,0,0,1.04,0
"871",3,9,0,0,0,0,0,2.08,0
"872",4,9,0,0,0,0,0,5.2,0
"873",5,9,0,0,0,0,0,10.4,0
"874",6,9,0,0,0,0,0,20.8,0
"875",7,9,0,0,0,0,0,41.6,0
"876",1,9,0,0,0,0,0,0.52,0
"877",2,9,0,0,0,0,0,1.04,0
"878",3,9,0,0,0,0,0,2.08,0
"879",4,9,0,0,0,0,0,5.2,0
"880",5,9,0,0,0,0,0,10.4,0
"881",6,9,0,0,0,0,0,20.8,0
"882",7,9,0,0,0,0,0,41.6,0
"883",1,9,0,0,0,0,0,0.52,0
"884",2,9,0,0,0,0,0,1.04,0
"885",3,9,0,0,0,0,0,2.08,0
"886",4,9,0,0,0,0,0,5.2,0
"887",5,9,0,0,0,0,0,10.4,0
"888",6,9,0,0,0,0,0,20.8,0
"889",7,9,0,0,0,0,0,41.6,0
"890",1,9,0,0,0,0,0,0.52,0
"891",2,9,0,0,0,0,0,1.04,0
"892",3,9,0,0,0,0,0,2.08,0
"893",4,9,0,0,0,0,0,5.2,0
"894",5,9,0,0,0,0,0,10.4,0
"895",6,9,0,0,0,0,0,20.8,0
"896",7,9,0,0,0,0,0,41.6,0
"897",1,9,0,0,0,0,0,0.52,0
"898",2,9,0,0,0,0,0,1.04,0
"899",3,9,0,0,0,0,0,2.08,0
"900",4,9,0,0,0,0,0,5.2,0
"901",5,9,0,0,0,0,0,10.4,0
"902",6,9,0,0,0,0,0,20.8,0
"903",7,9,0,0,0,0,0,41.6,0
"904",1,9,0,0,0,0,0,0.52,0
"905",2,9,0,0,0,0,0,1.04,0
"906",3,9,0,0,0,0,0,2.08,0
"907",4,9,0,0,0,0,0,5.2,0
"908",5,9,0,0,0,0,0,10.4,0
"909",6,9,0,0,0,0,0,20.8,0
"910",7,9,0,0,0,0,0,41.6,0
"911",1,9,0,0,0,0,0,0.52,0
"912",2,9,0,0,0,0,0,1.04,0
"913",3,9,0,0,0,0,0,2.08,0
"914",4,9,0,0,0,0,0,5.2,0
"915",5,9,0,0,0,0,0,10.4,0
"916",6,9,0,0,0,0,0,20.8,0
"917",7,9,0,0,0,0,0,41.6,0
"918",1,9,0,0,0,0,0,0.52,0
"919",2,9,0,0,0,0,0,1.04,0
"920",3,9,0,0,0,0,0,2.08,0
"921",4,9,0,0,0,0,0,5.2,0
"922",5,9,0,0,0,0,0,10.4,0
"923",6,9,0,0,0,0,0,20.8,0
"924",7,9,0,0,0,0,0,41.6,0
"925",1,9,0,0,0,0,0,0.52,0
"926",2,9,0,0,0,0,0,1.04,0
"927",3,9,0,0,0,0,0,2.08,0
"928",4,9,0,0,0,0,0,5.2,0
"929",5,9,0,0,0,0,0,10.4,0
"930",6,9,0,0,0,0,0,20.8,0
"931",7,9,0,0,0,0,0,41.6,0
"932",1,9,0,0,0,0,0,0.52,0
"933",2,9,0,0,0,0,0,1.04,0
"934",3,9,0,0,0,0,0,2.08,0
"935",4,9,0,0,0,0,0,5.2,0
"936",5,9,0,0,0,0,0,10.4,0
"937",6,9,0,0,0,0,0,20.8,0
"938",7,9,0,0,0,0,0,41.6,0
"939",1,9,0,0,0,0,0,0.52,0
"940",2,9,0,0,0,0,0,1.04,0
"941",3,9,0,0,0,0,0,2.08,0
"942",4,9,0,0,0,0,0,5.2,0
"943",5,9,0,0,0,0,0,10.4,0
"944",6,9,0,0,0,0,0,20.8,0
"945",7,9,0,0,0,0,0,41.6,0
"946",1,10,0,0,0,0,0,0.52,0
"947",2,10,0,0,0,0,0,1.04,0
"948",3,10,0,0,0,0,0,2.08,0
"949",4,10,0,0,0,0,0,5.2,0
"950",5,10,0,0,0,0,0,10.4,0
"951",6,10,0,0,0,0,0,20.8,0
"952",7,10,0,0,0,0,0,41.6,0
"953",1,10,0,0,0,0,0,0.52,0
"954",2,10,0,0,0,0,0,1.04,0
"955",3,10,0,0,0,0,0,2.08,0
"956",4,10,0,0,0,0,0,5.2,0
"957",5,10,0,0,0,0,0,10.4,0
"958",6,10,0,0,0,0,0,20.8,0
"959",7,10,0,0,0,0,0,41.6,0
"960",1,10,0,0,0,0,0,0.52,0
"961",2,10,0,0,0,0,0,1.04,0
"962",3,10,0,0,0,0,0,2.08,0
"963",4,10,0,0,0,0,0,5.2,0
"964",5,10,0,0,0,0,0,10.4,0
"965",6,10,0,0,0,0,0,20.8,0
"966",7,10,0,0,0,0,0,41.6,0
"967",1,10,0,0,0,0,0,0.52,0
"968",2,10,0,0,0,0,0,1.04,0
"969",3,10,0,0,0,0,0,2.08,0
"970",4,10,0,0,0,0,0,5.2,0
"971",5,10,0,0,0,0,0,10.4,0
"972",6,10,0,0,0,0,0,20.8,0
"973",7,10,0,0,0,0,0,41.6,0
"974",1,10,0,0,0,0,0,0.52,0
"975",2,10,0,0,0,0,0,1.04,0
"976",3,10,0,0,0,0,0,2.08,0
"977",4,10,0,0,0,0,0,5.2,0
"978",5,10,0,0,0,0,0,10.4,0
"979",6,10,0,0,0,0,0,20.8,0
"980",7,10,0,0,0,0,0,41.6,0
"981",1,10,0,0,0,0,0,0.52,0
"982",2,10,0,0,0,0,0,1.04,0
"983",3,10,0,0,0,0,0,2.08,0
"984",4,10,0,0,0,0,0,5.2,0
"985",5,10,0,0,0,0,0,10.4,0
"986",6,10,0,0,0,0,0,20.8,0
"987",7,10,0,0,0,0,0,41.6,0
"988",1,10,0,0,0,0,0,0.52,0
"989",2,10,0,0,0,0,0,1.04,0
"990",3,10,0,0,0,0,0,2.08,0
"991",4,10,0,0,0,0,0,5.2,0
"992",5,10,0,0,0,0,0,10.4,0
"993",6,10,0,0,0,0,0,20.8,0
"994",7,10,0,0,0,0,0,41.6,0
"995",1,10,0,0,0,0,0,0.52,0
"996",2,10,0,0,0,0,0,1.04,0
"997",3,10,0,0,0,0,0,2.08,0
"998",4,10,0,0,0,0,0,5.2,0
"999",5,10,0,0,0,0,0,10.4,0
"1000",6,10,0,0,0,0,0,20.8,0
"1001",7,10,0,0,0,0,0,41.6,0
"1002",1,10,0,0,0,0,0,0.52,0
"1003",2,10,0,0,0,0,0,1.04,0
"1004",3,10,0,0,0,0,0,2.08,0
"1005",4,10,0,0,0,0,0,5.2,0
"1006",5,10,0,0,0,0,0,10.4,0
"1007",6,10,0,0,0,0,0,20.8,0
"1008",7,10,0,0,0,0,0,41.6,0
"1009",1,10,0,0,0,0,0,0.52,0
"1010",2,10,0,0,0,0,0,1.04,0
"1011",3,10,0,0,0,0,0,2.08,0
"1012",4,10,0,0,0,0,0,5.2,0
"1013",5,10,0,0,0,0,0,10.4,0
"1014",6,10,0,0,0,0,0,20.8,0
"1015",7,10,0,0,0,0,0,41.6,0
"1016",1,10,0,0,0,0,0,0.52,0
"1017",2,10,0,0,0,0,0,1.04,0
"1018",3,10,0,0,0,0,0,2.08,0
"1019",4,10,0,0,0,0,0,5.2,0
"1020",5,10,0,0,0,0,0,10.4,0
"1021",6,10,0,0,0,0,0,20.8,0
"1022",7,10,0,0,0,0,0,41.6,0
"1023",1,10,0,0,0,0,0,0.52,0
"1024",2,10,0,0,0,0,0,1.04,0
"1025",3,10,0,0,0,0,0,2.08,0
"1026",4,10,0,0,0,0,0,5.2,0
"1027",5,10,0,0,0,0,0,10.4,0
"1028",6,10,0,0,0,0,0,20.8,0
"1029",7,10,0,0,0,0,0,41.6,0
"1030",1,10,0,0,0,0,0,0.52,0
"1031",2,10,0,0,0,0,0,1.04,0
"1032",3,10,0,0,0,0,0,2.08,0
"1033",4,10,0,0,0,0,0,5.2,0
"1034",5,10,0,0,0,0,0,10.4,0
"1035",6,10,0,0,0,0,0,20.8,0
"1036",7,10,0,0,0,0,0,41.6,0
"1037",1,10,0,0,0,0,0,0.52,0
"1038",2,10,0,0,0,0,0,1.04,0
"1039",3,10,0,0,0,0,0,2.08,0
"1040",4,10,0,0,0,0,0,5.2,0
"1041",5,10,0,0,0,0,0,10.4,0
"1042",6,10,0,0,0,0,0,20.8,0
"1043",7,10,0,0,0,0,0,41.6,0
"1044",1,10,0,0,0,0,0,0.52,0
"1045",2,10,0,0,0,0,0,1.04,0
"1046",3,10,0,0,0,0,0,2.08,0
"1047",4,10,0,0,0,0,0,5.2,0
"1048",5,10,0,0,0,0,0,10.4,0
"1049",6,10,0,0,0,0,0,20.8,0
"1050",7,10,0,0,0,0,0,41.6,0
"1051",1,11,0,0,0,0,0,0.52,0
"1052",2,11,0,0,0,0,0,1.04,0
"1053",3,11,0,0,0,0,0,2.08,0
"1054",4,11,0,0,0,0,0,5.2,0
"1055",5,11,0,0,0,0,0,10.4,0
"1056",6,11,0,0,0,0,0,20.8,0
"1057",7,11,0,0,0,0,0,41.6,0
"1058",1,11,0,0,0,0,0,0.52,0
"1059",2,11,0,0,0,0,0,1.04,0
"1060",3,11,0,0,0,0,0,2.08,0
"1061",4,11,0,0,0,0,0,5.2,0
"1062",5,11,0,0,0,0,0,10.4,0
"1063",6,11,0,0,0,0,0,20.8,0
"1064",7,11,0,0,0,0,0,41.6,0
"1065",1,11,0,0,0,0,0,0.52,0
"1066",2,11,0,0,0,0,0,1.04,0
"1067",3,11,0,0,0,0,0,2.08,0
"1068",4,11,0,0,0,0,0,5.2,0
"1069",5,11,0,0,0,0,0,10.4,0
"1070",6,11,0,0,0,0,0,20.8,0
"1071",7,11,0,0,0,0,0,41.6,0
"1072",1,11,0,0,0,0,0,0.52,0
"1073",2,11,0,0,0,0,0,1.04,0
"1074",3,11,0,0,0,0,0,2.08,0
"1075",4,11,0,0,0,0,0,5.2,0
"1076",5,11,0,0,0,0,0,10.4,0
"1077",6,11,0,0,0,0,0,20.8,0
"1078",7,11,0,0,0,0,0,41.6,0
"1079",1,11,0,0,0,0,0,0.52,0
"1080",2,11,0,0,0,0,0,1.04,0
"1081",3,11,0,0,0,0,0,2.08,0
"1082",4,11,0,0,0,0,0,5.2,0
"1083",5,11,0,0,0,0,0,10.4,0
"1084",6,11,0,0,0,0,0,20.8,0
"1085",7,11,0,0,0,0,0,41.6,0
"1086",1,11,0,0,0,0,0,0.52,0
"1087",2,11,0,0,0,0,0,1.04,0
"1088",3,11,0,0,0,0,0,2.08,0
"1089",4,11,0,0,0,0,0,5.2,0
"1090",5,11,0,0,0,0,0,10.4,0
"1091",6,11,0,0,0,0,0,20.8,0
"1092",7,11,0,0,0,0,0,41.6,0
"1093",1,11,0,0,0,0,0,0.52,0
"1094",2,11,0,0,0,0,0,1.04,0
"1095",3,11,0,0,0,0,0,2.08,0
"1096",4,11,0,0,0,0,0,5.2,0
"1097",5,11,0,0,0,0,0,10.4,0
"1098",6,11,0,0,0,0,0,20.8,0
"1099",7,11,0,0,0,0,0,41.6,0
"1100",1,11,0,0,0,0,0,0.52,0
"1101",2,11,0,0,0,0,0,1.04,0
"1102",3,11,0,0,0,0,0,2.08,0
"1103",4,11,0,0,0,0,0,5.2,0
"1104",5,11,0,0,0,0,0,10.4,0
"1105",6,11,0,0,0,0,0,20.8,0
"1106",7,11,0,0,0,0,0,41.6,0
"1107",1,11,0,0,0,0,0,0.52,0
"1108",2,11,0,0,0,0,0,1.04,0
"1109",3,11,0,0,0,0,0,2.08,0
"1110",4,11,0,0,0,0,0,5.2,0
"1111",5,11,0,0,0,0,0,10.4,0
"1112",6,11,0,0,0,0,0,20.8,0
"1113",7,11,0,0,0,0,0,41.6,0
"1114",1,11,0,0,0,0,0,0.52,0
"1115",2,11,0,0,0,0,0,1.04,0
"1116",3,11,0,0,0,0,0,2.08,0
"1117",4,11,0,0,0,0,0,5.2,0
"1118",5,11,0,0,0,0,0,10.4,0
"1119",6,11,0,0,0,0,0,20.8,0
"1120",7,11,0,0,0,0,0,41.6,0
"1121",1,11,0,0,0,0,0,0.52,0
"1122",2,11,0,0,0,0,0,1.04,0
"1123",3,11,0,0,0,0,0,2.08,0
"1124",4,11,0,0,0,0,0,5.2,0
"1125",5,11,0,0,0,0,0,10.4,0
"1126",6,11,0,0,0,0,0,20.8,0
"1127",7,11,0,0,0,0,0,41.6,0
"1128",1,11,0,0,0,0,0,0.52,0
"1129",2,11,0,0,0,0,0,1.04,0
"1130",3,11,0,0,0,0,0,2.08,0
"1131",4,11,0,0,0,0,0,5.2,0
"1132",5,11,0,0,0,0,0,10.4,0
"1133",6,11,0,0,0,0,0,20.8,0
"1134",7,11,0,0,0,0,0,41.6,0
"1135",1,11,0,0,0,0,0,0.52,0
"1136",2,11,0,0,0,0,0,1.04,0
"1137",3,11,0,0,0,0,0,2.08,0
"1138",4,11,0,0,0,0,0,5.2,0
"1139",5,11,0,0,0,0,0,10.4,0
"1140",6,11,0,0,0,0,0,20.8,0
"1141",7,11,0,0,0,0,0,41.6,0
"1142",1,11,0,0,0,0,0,0.52,0
"1143",2,11,0,0,0,0,0,1.04,0
"1144",3,11,0,0,0,0,0,2.08,0
"1145",4,11,0,0,0,0,0,5.2,0
"1146",5,11,0,0,0,0,0,10.4,0
"1147",6,11,0,0,0,0,0,20.8,0
"1148",7,11,0,0,0,0,0,41.6,0
"1149",1,11,0,0,0,0,0,0.52,0
"1150",2,11,0,0,0,0,0,1.04,0
"1151",3,11,0,0,0,0,0,2.08,0
"1152",4,11,0,0,0,0,0,5.2,0
"1153",5,11,0,0,0,0,0,10.4,0
"1154",6,11,0,0,0,0,0,20.8,0
"1155",7,11,0,0,0,0,0,41.6,0
"1156",1,12,0,0,0,0,0,0.52,0
"1157",2,12,0,0,0,0,0,1.04,0
"1158",3,12,0,0,0,0,0,2.08,0
"1159",4,12,0,0,0,0,0,5.2,0
"1160",5,12,0,0,0,0,0,10.4,0
"1161",6,12,0,0,0,0,0,20.8,0
"1162",7,12,0,0,0,0,0,41.6,0
"1163",1,12,0,0,0,0,0,0.52,0
"1164",2,12,0,0,0,0,0,1.04,0
"1165",3,12,0,0,0,0,0,2.08,0
"1166",4,12,0,0,0,0,0,5.2,0
"1167",5,12,0,0,0,0,0,10.4,0
"1168",6,12,0,0,0,0,0,20.8,0
"1169",7,12,0,0,0,0,0,41.6,0
"1170",1,12,0,0,0,0,0,0.52,0
"1171",2,12,0,0,0,0,0,1.04,0
"1172",3,12,0,0,0,0,0,2.08,0
"1173",4,12,0,0,0,0,0,5.2,0
"1174",5,12,0,0,0,0,0,10.4,0
"1175",6,12,0,0,0,0,0,20.8,0
"1176",7,12,0,0,0,0,0,41.6,0
"1177",1,12,0,0,0,0,0,0.52,0
"1178",2,12,0,0,0,0,0,1.04,0
"1179",3,12,0,0,0,0,0,2.08,0
"1180",4,12,0,0,0,0,0,5.2,0
"1181",5,12,0,0,0,0,0,10.4,0
"1182",6,12,0,0,0,0,0,20.8,0
"1183",7,12,0,0,0,0,0,41.6,0
"1184",1,12,0,0,0,0,0,0.52,0
"1185",2,12,0,0,0,0,0,1.04,0
"1186",3,12,0,0,0,0,0,2.08,0
"1187",4,12,0,0,0,0,0,5.2,0
"1188",5,12,0,0,0,0,0,10.4,0
"1189",6,12,0,0,0,0,0,20.8,0
"1190",7,12,0,0,0,0,0,41.6,0
"1191",1,12,0,0,0,0,0,0.52,0
"1192",2,12,0,0,0,0,0,1.04,0
"1193",3,12,0,0,0,0,0,2.08,0
"1194",4,12,0,0,0,0,0,5.2,0
"1195",5,12,0,0,0,0,0,10.4,0
"1196",6,12,0,0,0,0,0,20.8,0
"1197",7,12,0,0,0,0,0,41.6,0
"1198",1,12,0,0,0,0,0,0.52,0
"1199",2,12,0,0,0,0,0,1.04,0
"1200",3,12,0,0,0,0,0,2.08,0
"1201",4,12,0,0,0,0,0,5.2,0
"1202",5,12,0,0,0,0,0,10.4,0
"1203",6,12,0,0,0,0,0,20.8,0
"1204",7,12,0,0,0,0,0,41.6,0
